age,marital_status,no_of_dependants,education_level,relationship_to_student,income_in_kes,additional_income,employment_length,employment_status,guarantor_credit_score,existing_loans,outstanding_loan_amount,monthly_repayment_amount,monthly_expenses,missed_payments_last_year,financial_counseling,risk_score,risk_level
56,Married,6,High School,Other,128941,28553,15,Self-Employed,747,True,49770,5073,24642,2,True,40.591835529151695,Medium
59,Married,1,High School,Guardian,80150,18879,37,Self-Employed,481,False,0,0,33110,3,False,40.61497188541955,Medium
36,Single,6,Master’s Degree,Sibling,23766,22948,16,Unemployed,660,True,27385,45446,27742,0,False,57.02077280187897,Medium
45,Single,2,Master’s Degree,Guardian,24369,13415,36,Employed,779,False,0,0,31004,0,True,24.041459482361613,Low
33,Divorced,3,PhD,Guardian,139102,39194,24,Unemployed,429,True,71593,18991,15988,0,True,45.39749657087594,Medium
29,Divorced,5,Master’s Degree,Other,50451,22155,28,Self-Employed,303,True,97404,49991,43626,1,True,66.79868191949895,Medium
57,Married,4,PhD,Guardian,14795,6195,3,Self-Employed,329,False,0,0,19055,3,False,48.75190934880722,Medium
44,Single,3,High School,Guardian,30653,7989,22,Self-Employed,585,False,0,0,42795,4,False,51.49251321359492,Medium
50,Married,2,Bachelor’s Degree,Sibling,104433,23707,44,Self-Employed,418,False,0,0,35407,5,False,44.71587682416874,Medium
61,Single,2,High School,Parent,41842,28059,38,Self-Employed,724,True,43734,11306,48205,5,True,55.172335530993834,Medium
28,Married,3,High School,Sibling,61355,8503,1,Employed,806,True,69301,21195,35426,3,True,54.673369209726445,Medium
57,Married,0,Bachelor’s Degree,Sibling,30056,21548,3,Employed,798,True,16075,40676,43849,4,False,56.49253978170767,Medium
36,Married,2,High School,Sibling,16017,12007,23,Employed,557,True,69000,1292,14123,4,True,55.51176335635995,Medium
34,Married,3,PhD,Other,122027,43202,10,Self-Employed,364,False,0,0,24280,1,True,32.17411919314728,Low
63,Divorced,1,PhD,Other,60621,23051,21,Unemployed,670,False,0,0,40914,4,False,42.420430564612694,Medium
63,Single,6,High School,Sibling,131999,10843,2,Unemployed,835,True,54209,1372,10693,3,False,48.825596289030116,Medium
22,Single,1,Master’s Degree,Parent,75109,40133,1,Employed,628,True,93278,46946,27020,0,False,55.070513012802806,Medium
63,Single,6,Master’s Degree,Guardian,74008,18096,41,Employed,301,True,57649,31683,41737,1,False,59.03096067698259,Medium
53,Divorced,5,Bachelor’s Degree,Guardian,106384,28337,38,Self-Employed,358,False,0,0,23364,0,True,29.508563256884955,Low
59,Married,5,Bachelor’s Degree,Guardian,75828,38064,9,Employed,320,False,0,0,12334,4,True,39.97065382333978,Low
34,Single,6,PhD,Parent,119449,4219,12,Self-Employed,322,False,0,0,13116,0,False,38.197408875379935,Low
54,Single,4,PhD,Other,97922,49443,16,Unemployed,645,True,76315,39321,39708,2,True,53.37451771299622,Medium
41,Married,6,High School,Guardian,78782,45815,25,Employed,438,False,0,0,32693,2,True,36.94106576402321,Low
53,Single,0,Bachelor’s Degree,Other,52366,24679,32,Unemployed,753,True,25537,15208,27782,3,False,51.31065962144238,Medium
24,Single,6,PhD,Parent,102389,30840,3,Employed,302,False,0,0,33654,1,True,40.90840652113844,Medium
53,Married,3,Bachelor’s Degree,Guardian,53266,9524,30,Unemployed,651,False,0,0,31647,3,False,42.16921838076817,Medium
25,Married,3,High School,Other,24665,13351,30,Unemployed,752,True,84065,41909,28796,3,False,65.56500918762089,Medium
40,Divorced,3,High School,Sibling,52445,14216,34,Self-Employed,542,False,0,0,14067,3,False,40.76984036474164,Medium
44,Married,1,Bachelor’s Degree,Guardian,125077,32795,39,Employed,620,True,99159,682,46117,3,False,51.2083211835682,Medium
53,Single,6,Master’s Degree,Parent,103934,7149,26,Employed,508,True,88792,43630,13253,4,False,60.64678239292623,Medium
48,Single,2,PhD,Sibling,99923,19394,27,Employed,483,False,0,0,37879,3,True,35.72328256056001,Low
47,Single,4,PhD,Guardian,96337,26710,1,Unemployed,677,True,24093,2874,40840,3,True,51.66779633692549,Medium
35,Divorced,2,High School,Other,81176,8543,18,Self-Employed,682,False,0,0,15600,1,True,29.511461869761447,Low
62,Single,3,High School,Sibling,46843,47798,39,Self-Employed,850,True,77339,12712,10274,4,False,46.50524124620061,Medium
63,Single,6,High School,Other,11471,8780,35,Employed,711,False,0,0,37510,0,True,30.351132799115774,Low
63,Single,5,High School,Guardian,64623,5099,33,Employed,641,True,44019,23286,18165,5,False,57.44608238095238,Medium
43,Married,4,PhD,Sibling,57312,18749,7,Unemployed,349,True,58712,26912,14029,1,True,56.78539535046514,Medium
47,Divorced,2,PhD,Other,117973,6995,7,Unemployed,497,True,99067,16908,42983,1,False,61.14598027539836,Medium
27,Divorced,6,High School,Parent,74719,47999,6,Unemployed,369,True,12893,22538,29977,1,False,62.9590989914341,Medium
65,Married,6,Bachelor’s Degree,Guardian,109196,11495,8,Employed,585,True,265,21354,22490,2,False,46.597083274385184,Medium
22,Married,2,Bachelor’s Degree,Guardian,58230,31729,42,Unemployed,432,False,0,0,34641,2,True,41.71331262411347,Medium
55,Single,2,Bachelor’s Degree,Guardian,91286,10153,35,Unemployed,635,True,51377,47914,16540,1,False,52.2229634254398,Medium
52,Married,3,Master’s Degree,Other,134191,28429,11,Self-Employed,706,True,5220,35192,48772,3,True,46.577887560099484,Medium
63,Divorced,2,High School,Sibling,136078,47845,0,Unemployed,517,True,44544,48599,26459,4,False,62.87095366307451,Medium
54,Married,4,High School,Parent,137991,34544,11,Employed,467,False,0,0,10792,4,False,37.82585389702496,Low
23,Married,5,High School,Guardian,101084,30709,20,Employed,484,False,0,0,42488,3,False,46.199458465506126,Medium
37,Single,0,PhD,Guardian,69315,16533,41,Unemployed,766,False,0,0,49663,2,False,37.556121370544346,Low
22,Divorced,2,Bachelor’s Degree,Parent,89243,670,15,Employed,478,False,0,0,12300,1,False,37.44992425163489,Low
33,Divorced,1,Master’s Degree,Sibling,78694,25957,38,Employed,742,False,0,0,13122,1,True,19.554447939578154,Low
28,Divorced,4,PhD,Sibling,20256,12428,22,Unemployed,612,False,0,0,26279,4,False,48.827404855853366,Medium
60,Single,0,PhD,Guardian,61483,14403,31,Unemployed,330,False,0,0,14423,2,False,41.846760552638855,Medium
26,Married,2,Bachelor’s Degree,Guardian,59616,24813,8,Unemployed,346,True,34052,46780,31667,2,True,65.85018078658929,Medium
32,Married,3,Master’s Degree,Other,13008,36296,22,Unemployed,665,False,0,0,37537,0,False,38.17941649074329,Low
20,Divorced,4,High School,Other,146944,26764,39,Employed,737,True,57951,42862,18897,1,True,40.836580724877955,Medium
29,Single,3,High School,Guardian,37045,7959,35,Employed,312,True,74547,18302,34600,4,False,72.88681082895829,High
34,Married,6,High School,Parent,26511,33973,26,Employed,778,True,87299,31842,38127,1,False,54.83840405360598,Medium
18,Single,1,Bachelor’s Degree,Sibling,59678,20538,28,Unemployed,641,False,0,0,27058,2,False,42.6886823910841,Medium
64,Divorced,2,PhD,Other,71156,38424,35,Employed,457,False,0,0,38513,1,True,28.25719778576034,Low
32,Single,4,PhD,Other,27801,45288,28,Unemployed,387,True,42250,30241,46171,3,True,65.77715627337203,Medium
38,Divorced,5,Master’s Degree,Sibling,108033,4124,38,Self-Employed,687,True,53357,41612,11367,2,False,48.10342209358018,Medium
41,Single,2,Master’s Degree,Guardian,115793,15172,39,Unemployed,689,True,69702,19169,46352,5,False,62.32278955696786,Medium
49,Divorced,3,PhD,Other,110900,10529,29,Unemployed,555,True,67873,37094,31591,2,False,57.358010259740254,Medium
65,Divorced,0,Master’s Degree,Guardian,147506,33362,27,Unemployed,455,True,84614,46458,21507,1,True,48.59881304780326,Medium
60,Married,3,Master’s Degree,Other,120765,30597,44,Self-Employed,465,False,0,0,20036,3,True,28.344905045592704,Low
45,Single,2,High School,Other,26166,34933,15,Employed,539,True,22385,48673,16888,0,True,48.52814937736022,Medium
57,Married,2,Master’s Degree,Guardian,103606,12366,23,Self-Employed,396,False,0,0,18476,1,True,30.220384179791836,Low
64,Single,6,Master’s Degree,Sibling,148804,29630,35,Employed,561,False,0,0,31268,5,True,33.07165891130146,Low
23,Divorced,3,Master’s Degree,Other,136462,27046,10,Employed,312,False,0,0,13182,5,False,46.810536634429404,Medium
38,Single,3,PhD,Guardian,114626,15726,31,Unemployed,701,False,0,0,34294,2,True,31.900621409229068,Low
46,Single,5,Master’s Degree,Parent,107812,1124,39,Self-Employed,397,True,63726,1406,40364,1,True,51.48692816984434,Medium
47,Married,1,Bachelor’s Degree,Sibling,126695,14266,6,Unemployed,528,False,0,0,30732,3,False,43.800921971078566,Medium
65,Single,0,High School,Parent,42592,6805,6,Unemployed,323,True,20635,14043,19191,4,True,64.76777982591877,Medium
44,Married,5,PhD,Parent,18814,3650,26,Unemployed,362,False,0,0,36169,3,True,49.528794049921714,Medium
60,Single,0,Master’s Degree,Sibling,130506,14494,21,Employed,344,False,0,0,16576,5,True,38.52068668693009,Low
35,Married,0,PhD,Parent,52647,19481,46,Unemployed,621,True,26359,4713,41935,5,False,58.366842053053325,Medium
34,Married,4,PhD,Parent,139846,7792,32,Unemployed,390,True,54861,17335,23006,2,True,52.37009240766325,Medium
24,Divorced,2,High School,Guardian,12671,948,16,Unemployed,716,True,66699,45012,43730,3,False,72.52826248595377,High
31,Divorced,6,High School,Sibling,134349,17383,29,Self-Employed,804,True,32075,31725,44645,1,True,44.654391928709586,Medium
58,Married,3,Bachelor’s Degree,Sibling,38741,11723,30,Unemployed,835,True,19236,24521,29451,2,False,48.72304166896933,Medium
21,Divorced,0,Bachelor’s Degree,Sibling,108527,49440,13,Self-Employed,492,True,89249,38558,31917,4,False,65.15738867366676,Medium
35,Married,5,PhD,Parent,32884,46868,38,Unemployed,541,True,11653,27628,25744,2,False,53.45713778299714,Medium
36,Divorced,1,PhD,Other,73888,8943,33,Unemployed,666,False,0,0,40270,3,False,41.711672719904215,Medium
19,Divorced,5,High School,Sibling,64824,46017,37,Unemployed,700,True,2199,41547,13481,3,True,50.2493985235332,Medium
56,Single,6,High School,Other,134964,29698,28,Self-Employed,807,True,80495,25546,14671,2,False,44.97343599613153,Medium
55,Single,4,PhD,Parent,135548,19072,8,Employed,730,False,0,0,17350,2,False,26.81868236897854,Low
18,Married,4,PhD,Sibling,51561,6383,37,Self-Employed,723,False,0,0,26667,4,True,35.621411155936265,Low
44,Single,1,Bachelor’s Degree,Parent,79367,35147,26,Unemployed,647,False,0,0,47369,2,True,37.782802015289676,Low
58,Divorced,3,Bachelor’s Degree,Sibling,123459,34522,3,Employed,829,False,0,0,13801,5,True,27.14949797181542,Low
49,Single,3,High School,Other,76258,39818,30,Self-Employed,313,True,14009,32438,45840,3,True,61.28737354241504,Medium
45,Divorced,4,Master’s Degree,Other,28696,3438,3,Unemployed,759,True,31132,14252,37194,0,False,53.14472950907249,Medium
36,Divorced,1,High School,Other,69664,20191,13,Employed,549,True,58371,18391,41583,5,True,62.75279472874644,Medium
18,Married,5,PhD,Parent,92309,2473,11,Employed,560,False,0,0,46303,1,True,37.030890828037215,Low
19,Married,1,PhD,Guardian,139116,35598,4,Self-Employed,387,False,0,0,32231,5,False,48.06388764115317,Medium
63,Married,5,Master’s Degree,Other,11988,9313,17,Unemployed,482,True,44215,41814,21344,0,True,54.26847349451966,Medium
61,Single,4,Bachelor’s Degree,Sibling,79403,10930,6,Self-Employed,411,False,0,0,18512,1,True,36.22774935985999,Low
59,Married,5,High School,Other,57692,19980,0,Employed,472,False,0,0,26030,2,True,38.896398305240865,Low
21,Married,6,Bachelor’s Degree,Other,58944,5048,26,Employed,484,True,7013,7241,43141,3,False,60.43091030947777,Medium
58,Divorced,0,Bachelor’s Degree,Guardian,126664,49811,19,Employed,363,False,0,0,46175,5,False,45.88457283227411,Medium
39,Single,3,Bachelor’s Degree,Guardian,43175,28311,31,Employed,472,False,0,0,16137,0,False,33.7844072616745,Low
24,Divorced,3,Bachelor’s Degree,Parent,111454,32211,39,Self-Employed,628,True,64535,31581,30258,0,True,43.52204274937828,Medium
32,Single,1,Master’s Degree,Parent,80361,33024,30,Employed,687,False,0,0,13387,1,True,22.4744903711891,Low
41,Single,1,PhD,Sibling,59670,38407,35,Employed,797,True,56988,39079,32609,0,False,41.75348854748089,Medium
46,Divorced,4,High School,Other,51097,30830,18,Employed,798,False,0,0,34939,0,False,29.8479194068343,Low
23,Single,0,High School,Other,120387,34063,16,Self-Employed,781,False,0,0,11175,4,False,34.60948152528323,Low
22,Married,3,High School,Parent,104270,44489,17,Unemployed,798,True,31532,13490,29686,4,False,54.739699994473604,Medium
33,Divorced,5,PhD,Parent,102642,36724,29,Employed,581,True,45917,21895,48796,3,True,50.9741993911762,Medium
37,Married,6,PhD,Parent,28992,8583,7,Unemployed,830,False,0,0,23489,5,True,41.55646378557613,Medium
34,Married,2,High School,Guardian,28740,39423,18,Self-Employed,754,False,0,0,35110,4,False,42.68215134199134,Medium
65,Single,5,PhD,Other,25756,49349,22,Employed,312,True,39263,15314,27125,3,True,54.493710443953205,Medium
29,Single,0,PhD,Sibling,69346,26422,5,Self-Employed,815,True,77236,34652,19453,4,False,55.69643481624758,Medium
28,Divorced,2,PhD,Other,136581,25325,24,Unemployed,800,True,10167,16218,19489,5,True,44.79909345583494,Medium
27,Divorced,4,PhD,Parent,111630,25891,33,Unemployed,739,False,0,0,28506,0,False,28.61288472322004,Low
19,Married,4,High School,Sibling,77776,22761,36,Employed,812,True,16828,42422,33568,2,False,49.355975024408224,Medium
21,Married,6,PhD,Sibling,97102,42601,10,Self-Employed,782,False,0,0,24209,4,True,31.81526363083725,Low
38,Divorced,2,PhD,Sibling,16441,22092,28,Unemployed,688,False,0,0,13613,0,False,31.569903682416875,Low
27,Married,5,PhD,Guardian,35913,41544,36,Employed,675,True,11920,16059,20076,3,False,46.15861959288938,Medium
58,Married,4,Master’s Degree,Guardian,34677,38265,14,Employed,564,True,33679,40740,37000,1,True,48.765795856129685,Medium
38,Single,5,PhD,Parent,96765,27822,26,Employed,555,True,88406,3893,37210,3,False,55.97913270148291,Medium
39,Single,0,Bachelor’s Degree,Parent,27094,23163,46,Employed,478,False,0,0,39814,3,False,43.97203156673115,Medium
29,Single,2,Master’s Degree,Other,114970,2358,39,Self-Employed,412,False,0,0,27024,3,True,38.88105932762274,Low
26,Divorced,4,Bachelor’s Degree,Other,61985,49707,25,Self-Employed,488,False,0,0,27378,0,True,31.791975985999812,Low
38,Single,0,Bachelor’s Degree,Sibling,40920,1272,14,Unemployed,465,True,77494,34361,16186,5,False,74.00158924012158,High
26,Married,0,PhD,Sibling,63023,39633,22,Employed,785,True,26288,47727,35340,1,False,45.04802709035645,Medium
62,Single,6,PhD,Guardian,24591,19380,5,Employed,622,False,0,0,37833,2,False,40.481461453440176,Medium
43,Single,4,Master’s Degree,Guardian,145761,37816,6,Employed,626,True,38275,21465,49552,5,True,54.999290898959195,Medium
63,Divorced,0,Master’s Degree,Parent,91696,16189,39,Employed,487,False,0,0,43822,1,False,33.03497969604863,Low
39,Divorced,1,Bachelor’s Degree,Other,37886,3027,31,Employed,753,False,0,0,12086,1,True,24.468852802800036,Low
53,Divorced,6,High School,Other,19966,38024,14,Unemployed,636,True,96054,38290,17397,2,False,63.41229962420557,Medium
27,Married,6,Bachelor’s Degree,Sibling,113261,49570,9,Self-Employed,760,False,0,0,42462,2,True,31.274333904393487,Low
23,Single,0,Master’s Degree,Sibling,81790,42928,25,Self-Employed,371,False,0,0,45335,4,True,46.4707063940315,Medium
39,Divorced,6,Master’s Degree,Sibling,112644,13578,33,Self-Employed,445,False,0,0,24205,2,False,38.388034606244815,Low
41,Single,3,Master’s Degree,Other,138932,40516,31,Self-Employed,455,False,0,0,33748,0,False,31.50924909643548,Low
56,Divorced,3,Bachelor’s Degree,Sibling,105123,3413,36,Self-Employed,441,True,55634,12899,33158,4,True,55.58146758220503,Medium
30,Divorced,2,High School,Guardian,118805,44502,12,Employed,301,True,94766,16986,20647,5,False,68.0546347296675,Medium
42,Married,2,PhD,Parent,55050,14885,10,Self-Employed,538,False,0,0,17883,5,True,40.657484627429305,Medium
48,Single,5,High School,Other,123798,18965,17,Self-Employed,310,True,31632,22130,47565,2,False,64.69513440913695,Medium
38,Divorced,5,High School,Other,130316,40443,42,Self-Employed,529,False,0,0,16969,2,True,28.615010419084463,Low
41,Divorced,3,Master’s Degree,Other,58201,25197,38,Self-Employed,379,False,0,0,44317,1,False,42.140879347886155,Medium
22,Married,6,Bachelor’s Degree,Sibling,141242,31375,23,Self-Employed,755,False,0,0,22971,4,False,34.91386410610666,Low
48,Divorced,6,Bachelor’s Degree,Guardian,84314,45034,46,Unemployed,401,True,56568,38454,42688,2,False,62.84423047250621,Medium
32,Married,3,High School,Parent,43838,30525,10,Employed,720,False,0,0,47451,0,False,36.49409709864604,Low
40,Married,3,PhD,Sibling,42742,1003,14,Unemployed,804,True,82287,46161,29717,0,False,54.41848445150593,Medium
35,Single,4,High School,Guardian,81865,33848,28,Unemployed,788,False,0,0,12054,3,True,32.43765227226674,Low
49,Divorced,3,High School,Guardian,124318,10459,30,Self-Employed,632,True,61417,7497,30101,4,False,54.86764782812933,Medium
49,Married,4,Master’s Degree,Other,76688,8172,31,Self-Employed,733,False,0,0,47539,1,False,33.2122204181634,Low
33,Married,2,High School,Guardian,41362,8928,41,Unemployed,848,False,0,0,17950,5,False,41.475070601455286,Medium
35,Married,4,Master’s Degree,Guardian,37335,33250,14,Unemployed,766,True,67964,29114,20354,0,False,50.12845774339136,Medium
39,Divorced,2,Bachelor’s Degree,Parent,19745,6648,46,Self-Employed,707,True,27951,36573,29073,2,False,52.43151654508611,Medium
28,Single,4,Bachelor’s Degree,Other,11225,41826,12,Unemployed,487,False,0,0,11645,0,False,42.05050865248227,Medium
23,Married,4,Master’s Degree,Other,60660,15294,12,Employed,564,True,2574,5838,37251,1,False,50.782066403242155,Medium
45,Married,6,Bachelor’s Degree,Parent,118351,47257,18,Employed,344,True,39776,24028,44326,0,False,53.29062151975684,Medium
52,Divorced,0,PhD,Other,35056,30794,19,Unemployed,564,False,0,0,13919,0,False,32.24595537993921,Low
20,Divorced,5,Bachelor’s Degree,Guardian,106077,6398,9,Employed,400,False,0,0,39616,0,True,39.19893752602008,Low
33,Married,4,PhD,Guardian,129648,19953,37,Unemployed,607,True,63112,12911,34446,2,True,47.86454855300728,Medium
63,Divorced,1,Master’s Degree,Parent,127221,17940,14,Unemployed,339,False,0,0,40332,0,True,36.22808602744773,Low
39,Single,5,Master’s Degree,Sibling,133775,27263,36,Self-Employed,537,False,0,0,33980,1,False,33.31534592613061,Low
59,Married,6,PhD,Other,103636,40864,17,Self-Employed,750,False,0,0,39508,0,False,24.977209262227134,Low
54,Divorced,5,High School,Other,34369,22378,9,Employed,732,True,63825,23471,27595,3,True,52.92664079487888,Medium
21,Married,5,PhD,Sibling,138404,20861,5,Employed,655,True,96011,29930,47228,0,True,48.87912024776642,Medium
20,Divorced,0,High School,Other,95256,8241,25,Unemployed,576,False,0,0,26911,0,True,35.01962052500691,Low
18,Married,2,High School,Parent,138609,43185,8,Self-Employed,316,False,0,0,46235,4,True,49.252140720272635,Medium
